type,id,name,disposition,period,duration,depth,prad,teq
toi,24833662,TOI-5931.01,1,4.2447791,2.896,5800.0,9.6255,1253.0
toi,405122173,TOI-5932.01,1,3.1003012,1.826,11350.0,18.292,1232.0
toi,322593401,TOI-5933.01,1,5.5901313,1.245,11420.0,8.79073,557.0
toi,407958640,TOI-5934.01,1,2.5505105,1.463,14510.0,20.0973,1152.0
toi,276704866,TOI-5935.01,1,3.0200448,1.597,10640.0,13.0636,1008.0
toi,396378209,TOI-5936.01,1,0.3781425,0.473,4760.0,9.06704,1545.0
toi,158552665,TOI-5937.01,1,21.0685273,3.007,15800.0,13.6234,502.0
toi,452508760,TOI-5938.01,1,2.260431,2.098,2680.0,3.92152,1106.0
toi,27230283,TOI-5939.01,1,6.13049,6.11,3640.0,12.5189,1542.0
toi,146406806,TOI-594.01,1,13.9492617,4.5805345,7952.4129979,,757.1670082
toi,296898634,TOI-5940.01,0,2.8534013,5.176,15830.0,11.4232,1551.0
toi,303456821,TOI-5941.01,1,11.0771916,4.091,1920.0,2.97165,747.0
toi,166190643,TOI-5942.01,0,1.6540803,2.008,3460.0,15.2145,1889.0
toi,63659057,TOI-5943.01,1,15.7866044,6.116,6960.0,11.2628,975.0
toi,88101924,TOI-5944.01,1,5.9404096,2.479,15160.0,11.945,947.0
toi,159104028,TOI-5945.01,1,3.3825012,3.422,4430.0,9.00661,1553.0
toi,366846982,TOI-5946.01,1,5.754879,6.944,1820.0,12.52,1902.0
toi,331691841,TOI-5947.01,1,6.9341584,1.937,510.0,2.15853,873.0
toi,419878932,TOI-5948.01,1,7.9058861,0.867,2370.0,12.3664,548.0
toi,64282927,TOI-5949.01,1,1.8826035,1.712,337.0,1.40901,1236.0
toi,64282927,TOI-5949.02,1,3.3751374,1.851,172.0,0.974713,1018.0
toi,287329267,TOI-595.01,0,7.64348,2.772,560.0,6.82171,1007.0
toi,258738667,TOI-5950.01,1,6.4389303,2.879,3079.0,,
toi,154762431,TOI-5951.01,1,3.1728284,1.777,360.0,3.27956,1539.0
toi,287643871,TOI-5952.01,1,45.7138545,4.283,5549.0,17.5122,514.0
toi,27863043,TOI-5953.01,1,7.4924561,6.072,694.0,5.73125,1607.0
toi,297153209,TOI-5954.01,0,10.7004569,1.281,2409.0,13.1568,747.0
toi,434116397,TOI-5955.01,1,0.5902387,1.045052,518.7240999,1.6802901,1216.1685093
toi,236785891,TOI-5956.01,1,0.9292334,0.983716,45240.8420953,10.6079914,815.2828522
toi,407653728,TOI-5957.01,1,3.2520192,3.491,9420.0,12.5826,1731.0
toi,436764867,TOI-5958.01,1,2.3062125,1.5098977,400.6390117,2.0651033,1352.7258275
toi,199671901,TOI-5959.01,1,4.4571444,6.1089711,7175.6801891,18.031156,1648.9928347
toi,144956678,TOI-596.01,0,1.5136003,2.4400695,745.1393405,8.3090193,2781.4385255
toi,188876052,TOI-5960.01,1,3.076329,3.9016058,9490.8396842,14.2287485,1592.4951117
toi,262689575,TOI-5961.01,1,1.617487,1.2809267,342.1852102,1.3134056,955.7638559
toi,239541449,TOI-5962.01,0,1.9261183,1.068842,3853.8831363,4.8624405,1137.0548605
toi,436478932,TOI-5963.01,1,4.3226229,3.3699025,11939.7472843,15.1546943,1314.2372675
toi,200606159,TOI-5964.01,1,3.9816471,3.247,15590.0,14.4616,1270.0
toi,405788729,TOI-5965.01,1,4.2254748,4.8390265,1577.257225,7.6400361,1474.8087701
toi,404610583,TOI-5966.01,0,3.5381039,2.441937,11844.6534836,12.0728557,1257.6993121
toi,369532319,TOI-5967.01,1,15.343585,3.901,1344.0,3.32532,743.0
toi,431810418,TOI-5968.01,1,753.822332,4.495,520.0,1.90769,1180.0
toi,431810418,TOI-5968.02,1,9.2152386,3.487,695.0,2.47478,956.0
toi,91051152,TOI-5969.01,1,7.9192605,2.5053873,21472.3061237,11.5285264,633.3727192
toi,146208651,TOI-597.01,0,6.5197781,2.63,1290.149756,8.5555002,846.0
toi,431701493,TOI-5970.01,1,3.0927432,2.2215324,28695.1012159,12.6556708,926.3544365
toi,160432093,TOI-5971.01,1,3.9914012,4.2579634,8891.5603147,17.0087765,1634.7344157
toi,420814525,TOI-5972.01,1,3.5247546,2.958,17803.0,16.3776,1371.0
toi,154353849,TOI-5973.01,1,3.1643744,2.506,3842.0,6.79941,1403.0
toi,354173595,TOI-5974.01,1,1.7266943,0.9051433,1037.7815799,1.2127014,662.7454689
toi,376847633,TOI-5975.01,1,373.0381637,15.3281375,2858.622379,8.4472776,577.1642659
toi,348054109,TOI-5976.01,0,0.4378024,1.5315811,1462.5517623,1.4551234,972.9866029
toi,12938488,TOI-5977.01,1,0.4317124,0.8674164,19454.2065361,8.4942819,1115.4360389
toi,266023807,TOI-5978.01,1,0.7394818,1.247372,153.5319003,1.3097748,1941.9263461
toi,137151335,TOI-5979.01,1,4.7267257,3.014,283.0,1.45952,1190.0
toi,81429971,TOI-598.01,0,3.0432421,3.192,1622.0,11.9045,2160.0
toi,164652245,TOI-5980.01,1,79.5839995,4.3996752,585.7148869,1.9748837,355.2207257
toi,120045750,TOI-5981.01,1,7.0142458,2.6555328,1867.3179922,2.3954787,499.5920759
toi,299087490,TOI-5982.01,1,38.4787613,5.1869737,23972.8957136,12.5609376,214.0696563
toi,356871098,TOI-5983.01,1,1.0271879,0.9889992,863.0912024,1.375524,787.0157613
toi,120692092,TOI-5984.01,1,3.4130781,2.5787928,4017.8298399,5.5008027,1065.3350121
toi,272782368,TOI-5985.01,1,2.4157665,2.1700812,242.4992335,1.5356382,1041.6319451
toi,158657354,TOI-5986.01,1,38.5835889,11.0403765,1501.2063653,6.8872276,754.4387662
toi,284900292,TOI-5987.01,1,48.7130843,4.8155571,1609.7433089,2.4883067,291.8663524
toi,377780790,TOI-5988.01,1,0.8374997,1.9640812,248.9571168,2.0046235,1987.0783791
toi,154437244,TOI-5989.01,1,6.8669657,3.8812584,796.5543815,3.5242338,1035.3989982
toi,145982812,TOI-599.01,0,0.82967,1.755,4744.55,20.1053,4448.0
toi,29385858,TOI-5990.01,1,700.9622566,6.2194192,456.5698347,2.2203819,522.1793937
toi,230064711,TOI-5991.01,1,7.0893162,3.3795425,127.6112321,1.6279088,1077.1479991
toi,159054620,TOI-5992.01,1,8.0276821,2.9574257,11271.5765812,11.980977,908.6681834
toi,27534138,TOI-5993.01,1,28.5410557,10.6581231,1280.5898265,7.1843683,795.8922782
toi,63283780,TOI-5994.01,1,7.9726644,2.5395549,3581.1493923,3.7927661,607.6515119
toi,352011875,TOI-5995.01,1,6.2468813,9.0400019,516.1273113,15.6817806,1082.7227478
toi,293880523,TOI-5996.01,1,109.0502946,7.3613043,3819.91221,12.6721874,715.7032239
toi,39516274,TOI-5997.01,1,5.655018,1.7818546,356.813695,1.5874236,730.2379204
toi,370907864,TOI-5998.01,1,9.3380252,2.8573107,1771.5047592,3.093161,557.8740267
toi,120317234,TOI-5999.01,1,6.8834027,1.92,771.0,2.87691,852.0
toi,134396419,TOI-600.01,0,4.3652608,1.976,1362.0,,1583.0
toi,259233660,TOI-6000.01,1,0.4489589,0.7637477,674.8277016,1.015263,1022.913907
toi,139104940,TOI-6001.01,1,3.003901,3.8750477,10093.1737819,16.7208629,1590.5768607
toi,102734241,TOI-6002.01,1,10.9048392,1.5530648,4030.7760993,1.5489482,296.3966212
toi,121731834,TOI-6003.01,1,5.8599392,4.0842391,289.4487735,2.9189614,1287.6680247
toi,48353358,TOI-6004.01,1,9.8786838,1.8852042,1728.7453821,2.1083189,411.7798487
toi,123357864,TOI-6005.01,1,16.1455898,4.5431711,919.5336262,3.563467,536.1746979
toi,123309556,TOI-6006.01,1,2.5080815,1.1724398,1292.7152523,2.6163105,986.1732636
toi,279922257,TOI-6007.01,1,949.7905952,4.2222063,3029.1585847,2.8632815,106.5435861
toi,286201103,TOI-6008.01,1,0.8573727,0.5478598,2045.7091221,1.2465478,649.3272227
toi,128558444,TOI-6009.01,1,1.5500607,1.225,2550.0,11.5208,2594.0
toi,141363913,TOI-601.01,1,3.477756,1.999,1177.0,11.3342,1229.0
toi,199949052,TOI-6010.01,1,0.5868508,0.494,1005.0,6.12033,1658.0
toi,414019147,TOI-6011.01,1,2.3179699,1.496,12009.0,14.5204,1010.0
toi,432280671,TOI-6012.01,1,16.2117629,5.3495584,3669.0022778,7.2826036,809.6830845
toi,53728859,TOI-6013.01,1,3.2573898,3.1400826,13770.1931364,12.3569361,1237.7606776
toi,57984377,TOI-6014.01,1,2.5199146,3.7121363,12429.3724559,17.7001932,1730.9375747
toi,288246496,TOI-6015.01,1,4.304829,3.5311266,7531.4221197,13.8395402,1406.737585
toi,327369524,TOI-6016.01,1,4.0236805,3.71,8925.0,14.9702,1382.0
toi,291751373,TOI-6017.01,1,2.5079177,3.0652269,6997.4591212,14.717643,1839.3305452
toi,67881560,TOI-6018.01,1,2.3322524,1.4407556,571.3138896,1.902342,1031.2997377
toi,125520907,TOI-6019.01,1,14.5478626,5.4881637,3222.8170072,12.189719,1013.8009423
toi,175176327,TOI-602.01,1,11.0998745,2.1987363,4867.1256349,27.7781976,2010.4751747
toi,334597566,TOI-6020.01,0,9.1099373,9.51,8817.0,13.5278,
toi,291685334,TOI-6021.01,1,2.0319883,3.4937463,12273.0056923,17.7163979,1869.4111277
toi,455947620,TOI-6022.01,1,1.9281092,1.41745,107974.2359543,17.7947707,597.0685598
toi,455947620,TOI-6022.02,1,1.5454492,2.7821528,4280.7714918,2.4829303,642.7614652
toi,341444900,TOI-6023.01,0,9.0330414,5.965,227.0,7.35267,2001.0
toi,56231866,TOI-6024.01,0,2.7218347,1.663,560.0,14.1545,1388.0
toi,439942982,TOI-6025.01,1,1.0222806,2.071,1280.0,8.97675,3126.0
toi,396234347,TOI-6026.01,1,1.2757761,1.313,230.0,1.28307,1211.0
toi,368678195,TOI-6027.01,1,2.8406462,2.7440612,57872.8336091,24.2892126,1055.5743901
toi,250707118,TOI-6028.01,1,5.7238582,3.8545141,8682.2466029,11.6470757,1164.2236638
toi,419523962,TOI-6029.01,1,5.7998626,5.684,2387.0,11.022,1484.0
toi,262746281,TOI-603.01,1,16.1798603,6.495,2249.0,7.89958,942.0
toi,245392284,TOI-6030.01,1,1.7442831,2.1928372,7445.2479047,15.3898195,2383.7563437
toi,292152376,TOI-6031.01,1,2.1499907,3.1026968,25640.8126075,20.6364944,1676.1615458
toi,285466025,TOI-6032.01,1,7.3723906,7.8217079,347.7876879,4.8405988,1540.7755679
toi,67711670,TOI-6033.01,1,18.0401494,6.0379226,5645.2975375,11.1154985,882.4917606
toi,388076422,TOI-6034.01,1,2.5761796,1.5879379,49904.2528728,12.1450869,661.8718403
toi,323194443,TOI-6035.01,1,3.9074188,2.5052202,15476.6369436,,1157.2097975
toi,129756316,TOI-6036.01,1,6.5234669,5.814,7191.0,17.8406,1524.0
toi,352924930,TOI-6037.01,0,4.0158188,6.257,560.0,4.59761,2243.0
toi,194736418,TOI-6038.01,1,5.826731,4.571,1068.0,4.71778,1617.0
toi,272050287,TOI-6039.01,0,8.503614,1.203,1590.0,10.2441,669.0
toi,145027461,TOI-604.01,0,1.07242,1.996,632.189,22.0397,1841.0
toi,250839071,TOI-6040.01,1,3.4926045,4.379,7071.0,15.6608,1813.0
toi,192415680,TOI-6041.01,1,1094.062167,3.534,2352.0,4.39378,566.0
toi,374919956,TOI-6042.01,1,7.7966237,1.461,2000.0,18.0417,1048.0
toi,453064665,TOI-6043.01,1,2.6452121,3.0559836,10456.8418233,12.7803657,1423.5425881
toi,356916207,TOI-6044.01,1,2.2538642,1.5107491,383.7274369,2.1962137,1482.7274023
toi,467649533,TOI-6045.01,1,7.4826325,6.5647136,2569.9421713,11.8138164,1458.8996447
toi,66296167,TOI-6046.01,1,3.413702,2.9160091,15800.4739836,12.9118144,1223.7992852
toi,115451738,TOI-6047.01,1,2.0814345,6.7307424,16749.4607119,14.7083576,1360.0729581
toi,280024247,TOI-6048.01,1,5.4928246,3.4008546,1006.1582134,5.5323212,1410.9076511
toi,353459965,TOI-6049.01,1,10.8614911,5.5511467,11069.1320347,9.5731365,762.1896249
toi,181304295,TOI-605.01,1,3.3840629,1.578,6449.0,16.52,
toi,339207264,TOI-6050.01,1,5.4823596,4.955098,6502.5514222,15.2816665,1475.0069316
toi,353960022,TOI-6051.01,1,3.9200919,4.1169544,22430.0040626,22.5941886,1513.8331768
toi,9443323,TOI-6052.01,1,4.01357,4.1381202,8561.4394866,14.9544789,1391.5756101
toi,66091052,TOI-6053.01,1,2.2118281,2.5738654,2215.4831814,10.3424055,2460.5462963
toi,392681545,TOI-6054.01,1,7.4903271,5.800713,225.5988767,2.5277726,1221.8268955
toi,392681545,TOI-6054.02,1,12.5759948,6.529918,284.6855263,2.7981797,1028.0064164
toi,355640518,TOI-6055.01,1,0.8497194,1.3521675,69488.1410322,19.5460599,1092.8518572
toi,102808276,TOI-6056.01,1,3.1420495,2.6691319,18253.753966,12.6079161,1039.1796205
toi,104734832,TOI-6057.01,1,10.327438,8.8021114,1239.1563644,8.6575486,1379.8484358
toi,144006874,TOI-6058.01,1,2.3673691,1.474,592.0,3.89751,1626.0
toi,321578632,TOI-6059.01,1,6.3667329,2.628,778.0,2.19947,920.0
toi,122262940,TOI-606.01,0,2.0034063,2.661,3372.0,30.4003,3091.0
toi,428867906,TOI-6060.01,1,3.3906311,2.344,720.0,8.3102,1624.0
toi,239823606,TOI-6061.01,1,8.1309123,3.313,313.0,1.51687,966.0
toi,122629761,TOI-6062.01,1,8.2125318,3.203,898.0,2.68623,950.0
toi,67031480,TOI-6063.01,1,2.1142179,1.655,949.0,17.3594,2327.0
toi,428767018,TOI-6064.01,1,15.3058859,3.463,6498.0,13.4962,807.0
toi,172033454,TOI-6065.01,1,8.2065998,3.785,417.0,4.6173,2135.0
toi,219697927,TOI-6066.01,1,1.8330979,2.742,168.0,1.87367,2049.0
toi,198458010,TOI-6067.01,1,87.2129046,2.986,659.0,2.89746,299.0
toi,400093502,TOI-6068.01,1,10.66839,2.717,460.0,2.81276,872.0
toi,259099556,TOI-6069.01,1,1.6290926,4.6315189,411.7525108,3.94559,1857.8209989
toi,153651591,TOI-607.01,0,2.1456324,2.1680096,1438.6746953,11.0288578,3322.8508101
toi,29106627,TOI-6070.01,1,9.5128916,3.1254171,1191.6067436,2.7531721,672.3725733
toi,440624788,TOI-6071.01,1,5.3664457,2.2975955,8748.7436413,10.9418064,1013.0874521
toi,147797743,TOI-6072.01,1,3.691559,2.720758,16316.0231993,14.7244708,1213.2274319
toi,271424111,TOI-6073.01,1,3.2687063,3.6398573,9692.5415934,15.0466879,1487.0514371
toi,99896567,TOI-6074.01,1,12.1324506,1.5751733,171.2764262,1.5690907,803.406097
toi,424388628,TOI-6075.01,1,832.9236254,8.6876381,594.2376069,1.7373781,203.5682958
toi,308301091,TOI-6076.01,1,720.5742399,6.6602076,1456.9031847,5.3917254,259.5261864
toi,196066560,TOI-6077.01,1,2.2111104,2.1060279,1956.0116833,2.9944585,796.3320731
toi,119973835,TOI-6078.01,1,9.6703611,2.037,684.0,2.23934,677.0
toi,119973835,TOI-6078.02,1,25.0882806,3.769,705.0,3.89809,949.0
toi,272670038,TOI-6079.01,1,104.2892798,5.8731029,2021.5793679,7.5126605,496.9023128
toi,186547153,TOI-608.01,1,1.1908287,1.834,2040.0,14.221,
toi,116048097,TOI-6080.01,1,8.0555716,3.5853172,913.8621738,3.3778836,919.3282171
toi,271431851,TOI-6081.01,1,7.8864218,4.9429378,6241.5672443,12.4048291,1109.4957891
toi,199712572,TOI-6082.01,1,3.5941651,1.882,100.0,1.31196,1048.0
toi,299089652,TOI-6083.01,1,,9.3055095,3608.2663496,6.0762071,241.1728841
toi,294283951,TOI-6084.01,0,4.3724063,1.4148388,1642.1950326,10.7278887,1806.1549461
toi,160223936,TOI-6085.01,1,,14.1230558,317.9766458,1.4099651,148.7311702
toi,18318288,TOI-6086.01,1,1.3888584,0.8267002,1372.5136834,0.9650619,604.3465776
toi,48448369,TOI-6087.01,1,,2.2996357,2097.1164668,5.0218625,529.1847026
toi,122375047,TOI-6088.01,1,9.2866733,3.2593808,713.8494352,2.6996251,793.897973
toi,350814622,TOI-6089.01,1,3.2135636,4.3141611,654.7322821,4.1549554,1550.1353571
toi,134404603,TOI-609.01,1,4.9699991,1.363,12601.0,21.4073,908.0
toi,268159158,TOI-6090.01,1,4.7082414,3.7013817,10708.303583,15.2797869,1113.8339818
toi,336255880,TOI-6091.01,1,5.1855507,1.9734133,1496.7919264,2.4406793,605.8924433
toi,339591840,TOI-6092.01,0,,4.6672536,12855.6961211,5.1306856,231.1714878
toi,97165413,TOI-6093.01,1,1.2710408,1.113,1115.0,7.85938,2380.0
toi,35883621,TOI-6094.01,0,3.0519843,2.868,892.0,12.1856,2839.0
toi,157081737,TOI-6095.01,1,2.1613171,1.289,529.0,1.86733,1187.0
toi,262781201,TOI-6096.01,0,1.3154261,2.121,285.0,2.42354,2871.0
toi,293743169,TOI-6097.01,1,1.1256838,1.773,3620.0,10.2362,
toi,269341832,TOI-6098.01,1,2.7297541,1.439,362.0,2.11652,1048.0
toi,118914286,TOI-6099.01,1,5.2887576,2.284,598.0,1.80945,785.0
toi,80275202,TOI-610.01,0,3.6649528,3.245,3865.0,16.4945,3009.0
toi,170434745,TOI-6100.01,1,1.2280156,1.0677974,1316.7462021,3.2034237,1447.8874391
toi,19342878,TOI-6101.01,1,1.3328252,2.0496174,19240.1766706,15.3206915,1689.3374258
toi,55849732,TOI-6102.01,1,5.3708293,2.9133817,14601.0562246,12.0561316,1040.908324
toi,92590258,TOI-6103.01,1,3.2422424,3.1662519,10616.2597804,13.8082328,1596.416451
toi,265010875,TOI-6104.01,1,6.4095555,8.4737438,2845.1432466,17.4517774,1844.7784392
toi,182405015,TOI-6105.01,1,3.1122458,2.4986472,14146.4724409,14.4173412,1516.5077563
toi,258234731,TOI-6106.01,1,6.4240944,4.0307342,19637.6137844,14.8362261,973.5018496
toi,152245179,TOI-6107.01,1,3.7899018,3.9779406,7609.2687873,23.926255,2670.8488477
toi,255780160,TOI-6108.01,1,3.8783341,3.6211626,7843.4867323,12.5321785,1330.1277094
toi,384984325,TOI-6109.01,1,8.5386633,2.337,1730.0,4.04578,786.0
toi,384984325,TOI-6109.02,1,5.6952223,1.107,1470.0,3.92346,700.0
toi,154459165,TOI-611.01,1,3.1471655,3.402,1440.0,5.30134,2207.0
toi,7439480,TOI-6110.01,1,1.2541235,1.105,23010.0,8.66923,829.0
toi,189322727,TOI-6111.01,1,5.8340292,1.289,11944.0,12.1719,711.0
toi,258741560,TOI-6112.01,1,1.8859353,1.373,2197.0,7.26339,1444.0
toi,116631353,TOI-6113.01,1,4.9218915,6.715,6245.0,20.0897,1817.0
toi,419840740,TOI-6114.01,1,8.9539287,2.618,5133.0,8.74683,831.0
toi,120115768,TOI-6115.01,1,3.5529033,1.722,17309.0,17.9469,1092.0
toi,364408162,TOI-6116.01,0,3.1256662,2.903,4065.0,,1714.0
toi,436508469,TOI-6117.01,1,9.866312,5.285,5737.0,11.5656,1143.0
toi,125367522,TOI-6118.01,1,4.6474314,8.452,2652.0,16.1625,2204.0
toi,322498101,TOI-6119.01,1,4.2070367,2.712,13290.0,16.5857,1316.0
toi,284738182,TOI-612.01,1,0.9136081,1.099,1368.0,5.5813,2409.0
toi,435851868,TOI-6120.01,1,2.1350899,1.997,22574.0,12.6797,1140.0
toi,165682741,TOI-6121.01,1,4.2916798,3.088,9377.0,13.1247,1420.0
toi,352442207,TOI-6122.01,1,4.6107024,5.626,5689.0,15.7213,1777.0
toi,91101364,TOI-6123.01,1,4.0833335,4.406,15664.0,19.554,1597.0
toi,269488987,TOI-6124.01,1,2.8474853,2.303,22441.0,12.7345,1119.0
toi,404516402,TOI-6125.01,1,2.3107907,1.963,18595.0,12.0547,1064.0
toi,129004637,TOI-6126.01,1,7.1603723,4.672,9174.0,14.5353,1163.0
toi,313975346,TOI-6127.01,1,6.9191027,4.908,4926.0,11.0925,1281.0
toi,100769500,TOI-6128.01,1,4.5016419,1.897,2992.0,10.3672,1094.0
toi,115739057,TOI-6129.01,1,5.0310168,3.334,18296.0,17.1637,1121.0
toi,77527511,TOI-613.01,1,0.7784962,0.856,1670.0,9.22083,1336.0
toi,210083929,TOI-6130.01,1,2.3927114,1.806,13405.0,14.5439,1351.0
toi,357872559,TOI-6131.01,1,2.5530138,3.109,6564.0,13.9066,1745.0
toi,188800346,TOI-6132.01,1,18.8155978,4.153,18261.0,14.443,681.0
toi,129107501,TOI-6133.01,0,3.6534344,3.519,24705.0,20.7632,1512.0
toi,199721945,TOI-6134.01,1,4.679209,4.261,9667.0,14.7013,1619.0
toi,100909102,TOI-6135.01,1,3.1106751,3.129,10899.0,13.4185,1522.0
toi,468692991,TOI-6136.01,1,3.9779111,1.843,19441.0,12.2764,914.0
toi,44295981,TOI-6137.01,1,0.520403,0.995,143020.0,21.8226,984.0
toi,352892371,TOI-6138.01,1,9.7824078,3.889,3218.0,5.19023,930.0
toi,468765355,TOI-6139.01,1,10.3299557,3.666,7172.0,16.2977,1007.0
toi,118021229,TOI-614.01,0,0.88501,1.622,820.279,6.77007,1865.0
toi,456783397,TOI-6140.01,1,3.4742682,2.577,9883.0,12.8496,1328.0
toi,217980791,TOI-6141.01,1,2.6607389,1.538,16613.0,16.2086,1173.0
toi,129108133,TOI-6142.01,1,4.9564809,1.617,8884.0,10.077,810.0
toi,423903685,TOI-6143.01,0,4.0938735,4.537,16964.0,20.6029,1430.0
toi,115683877,TOI-6144.01,1,6.3765906,5.303,4465.0,10.9141,1273.0
toi,404488903,TOI-6145.01,1,3.9921399,3.299,9866.0,11.9626,1347.0
toi,372178596,TOI-6146.01,1,4.5803096,4.962,6130.0,14.6817,1541.0
toi,402740809,TOI-6147.01,1,1.5801759,0.645,6187.0,9.31686,763.0
toi,371573539,TOI-6148.01,1,8.3753156,2.687,3994.0,11.1765,1109.0
toi,195606729,TOI-6149.01,1,13.3562254,7.214,5815.0,8.52588,1136.0
toi,190496853,TOI-615.01,1,4.6616079,4.007,11972.0,19.1536,1682.0
toi,434186655,TOI-6150.01,1,1.3094686,1.108,18418.0,13.7943,1067.0
toi,312289279,TOI-6151.01,1,1.4354814,2.174,698.0,7.06395,1942.0
toi,117068362,TOI-6152.01,0,4.2005957,2.587,4448.0,11.3204,1571.0
toi,411343008,TOI-6153.01,1,3.6720231,3.064,15619.0,14.495,1376.0
toi,301986302,TOI-6154.01,1,2.301919,1.614,22440.0,12.3642,940.0
toi,120051913,TOI-6155.01,1,1.6029811,0.955,5502.0,11.6345,1373.0
toi,117072799,TOI-6156.01,1,12.6885127,1.507,12512.0,16.2893,662.0
toi,86005116,TOI-6157.01,0,0.4916402,0.453,29113.0,11.7778,901.0
toi,404456775,TOI-6158.01,1,3.0444485,0.916,30036.0,9.04276,453.0
toi,422037524,TOI-6159.01,1,4.1846077,1.805,10662.0,11.2001,964.0
toi,145879095,TOI-616.01,1,2.8056739,2.299,3350.0,,
toi,294904059,TOI-6160.01,1,40.7401072,2.833,21776.0,14.5988,388.0
toi,188001223,TOI-6161.01,1,5.7415661,1.414,5879.0,11.2346,788.0
toi,164260243,TOI-6162.01,1,1.8478843,2.809,11766.0,18.4423,2187.0
toi,422457210,TOI-6163.01,1,9.9754699,3.465,26035.0,15.8848,777.0
toi,239542854,TOI-6164.01,1,3.6948038,1.203,17237.0,10.2565,610.0
toi,287863314,TOI-6165.01,1,4.3172876,2.178,23720.0,9.68709,648.0
toi,190822775,TOI-6166.01,1,1.8021196,2.407,15426.0,13.3235,1696.0
toi,330665027,TOI-6167.01,1,6.7080688,4.67,4622.0,10.6429,1316.0
toi,10593553,TOI-6168.01,1,5.0809743,4.08,5709.0,14.7894,1519.0
toi,193979250,TOI-6169.01,1,17.9661374,3.791,3183.0,11.3217,858.0
toi,141227133,TOI-617.01,0,2.42232,2.873,5696.52,,1044.0
toi,51637609,TOI-6170.01,1,2.709631,3.282,10819.0,14.9972,1582.0
toi,67478724,TOI-6171.01,1,3.7473877,4.812,3898.0,12.686,1680.0
toi,26583436,TOI-6172.01,0,6.1429164,4.475,3871.0,7.50153,1374.0
toi,416486384,TOI-6173.01,1,3.8753785,4.275,4016.0,18.0963,1230.0
toi,164280385,TOI-6174.01,1,3.5257269,3.457,4435.0,7.44411,1490.0
toi,258738570,TOI-6175.01,1,4.1877227,1.891,16840.0,13.6598,918.0
toi,298776943,TOI-6176.01,1,9.6422713,2.946,28921.0,12.931,636.0
toi,331456189,TOI-6177.01,1,3.89989,1.888,10637.0,14.6814,1062.0
toi,314649737,TOI-6178.01,1,5.8878118,1.815,9767.0,12.1166,825.0
toi,257056367,TOI-6179.01,1,19.2445211,5.3,17453.0,20.2585,1010.0
toi,173640199,TOI-618.01,1,7.7614672,4.156,3110.0,7.85756,1250.0
toi,452743735,TOI-6180.01,1,2.7432173,2.595,25316.0,20.2394,1424.0
toi,199162630,TOI-6181.01,0,2.7649802,1.659,3575.0,10.4307,1611.0
toi,97249514,TOI-6182.01,1,4.7783263,5.374,5107.0,13.2499,1737.0
toi,351864831,TOI-6183.01,1,8.7311119,4.4,4827.0,11.1752,1091.0
toi,257207557,TOI-6184.01,1,3.6153701,2.714,14305.0,13.6892,1205.0
toi,346077232,TOI-6185.01,1,6.3720834,1.322,5659.0,12.1724,771.0
toi,345333936,TOI-6186.01,0,1.4252334,1.673,6901.0,10.7664,1661.0
toi,251894891,TOI-6187.01,1,5.5133822,3.601,7833.0,12.462,1216.0
toi,469702377,TOI-6188.01,1,4.7061119,3.03,2559.0,4.75935,1189.0
toi,63844530,TOI-6189.01,1,5.5867425,2.46,15688.0,13.0389,888.0
toi,267527924,TOI-619.01,0,1.8080364,2.892,1264.0,,2960.0
toi,440636649,TOI-6190.01,1,3.5595352,1.027,3006.0,5.24582,777.0
toi,197743152,TOI-6191.01,1,3.7752321,1.465,7352.0,10.759,874.0
toi,194234471,TOI-6192.01,1,3.563037,1.66,4185.0,7.13684,1035.0
toi,387933822,TOI-6193.01,1,2.8953095,4.137,5366.0,12.6737,1974.0
toi,176861415,TOI-6194.01,1,8.6738593,2.582,5327.0,12.6434,899.0
toi,155258153,TOI-6195.01,1,3.1989808,0.785,1860.0,7.20813,947.0
toi,330944099,TOI-6196.01,1,3.6119975,4.013,11983.0,10.1678,1588.0
toi,196261799,TOI-6197.01,1,3.7294859,3.315,7112.0,9.77695,1351.0
toi,202514659,TOI-6198.01,1,3.6166109,2.711,7012.0,14.0162,1801.0
toi,302201081,TOI-6199.01,1,3.8311803,1.892,1170.0,5.75003,1592.0
toi,296739893,TOI-620.01,1,5.0988038,1.0252822,2925.8222433,3.0503381,538.1908458
toi,44621795,TOI-6200.01,1,3.1923193,1.548,5162.0,13.949,1056.0
toi,455727012,TOI-6201.01,1,2.9172231,1.243,8434.0,,785.0
toi,422223456,TOI-6202.01,1,2.8979408,2.932,4503.0,12.4152,
toi,437756191,TOI-6203.01,1,25.1745344,4.865,2786.0,6.78671,654.0
toi,325410269,TOI-6204.01,1,4.0673088,2.623,10855.0,13.1156,1259.0
toi,154351773,TOI-6205.01,1,3.9089363,4.636,7390.0,15.0353,1579.0
toi,154576989,TOI-6206.01,1,13.1471808,4.471,7691.0,9.63171,832.0
